4327;1,7704626226649114;;4,327
4328;1,7645824528699046;;4,328
4329;1,7586326203811142;;4,329
4330;1,7526133600877292;;4,33
4331;1,7465249096198394;;4,331
4332;1,7403675093390543;;4,332
4333;1,7341414023289798;;4,333
4334;1,7278468343856672;;4,3340000000000005
4335;1,7214840540078877;;4,335
4336;1,7150533123873055;;4,336
4337;1,7085548633985916;;4,337
4338;1,7019889635893855;;4,338
4339;1,695355872170165;;4,339
4340;1,6886558510040328;;4,34
4341;1,6818891645963374;;4,341
4342;1,6750560800842793;;4,3420000000000005
4343;1,6681568672263425;;4,343
4344;1,6611917983916258;;4,344
4345;1,6541611485491245;;4,345
4346;1,6470651952568562;;4,346
4347;1,6399042186509025;;4,347
4348;1,6326785014343703;;4,348
4349;1,6253883288661866;;4,349
4350;1,618033988749894;;4,3500000000000005
4351;1,6106157714222435;;4,351
4352;1,6031339697417533;;4,352
4353;1,5955888790771469;;4,353
4354;1,5879807972956717;;4,354
4355;1,580310024751378;;4,355
4356;1,5725768642732398;;4,356
4357;1,5647816211531744;;4,357
4358;1,5569246031340498;;4,358
4359;1,5490061203974712;;4,359
4360;1,541026485551578;;4,36
4361;1,5329860136187043;;4,361
4362;1,5248850220228962;;4,362
4363;1,5167238305774402;;4,363
4364;1,5085027614722093;;4,364
4365;1,5002221392609165;;4,365
4366;1,4918822908483669;;4,366
4367;1,4834835454774815;;4,367
4368;1,4750262347163468;;4,368
4369;1,4665106924451243;;4,369
4370;1,457937254842823;;4,37
4371;1,449306260374089;;4,371
4372;1,440618049775815;;4,372
4373;1,431872966043664;;4,373
4374;1,423071354418573;;4,374
4375;1,4142135623730978;;4,375
4376;1,4052999395976966;;4,376
4377;1,3963308379869492;;4,377
4378;1,3873066116256094;;4,378
4379;1,378227616774697;;4,3790000000000004
4380;1,369094211857378;;4,38
4381;1,3599067574448396;;4,381
4382;1,3506656162420558;;4,382
4383;1,3413711530734425;;4,383
4384;1,332023734868501;;4,384
4385;1,3226237306473072;;4,385
4386;1,3131715115059115;;4,386
4387;1,303667450601757;;4,3870000000000005
4388;1,2941119231388885;;4,388
4389;1,2845053063531693;;4,389
4390;1,274847979497386;;4,39
4391;1,2651403238262506;;4,391
4392;1,2553827225813978;;4,392
4393;1,245575560976228;;4,393
4394;1,2357192261806667;;4,394
4395;1,2258141073059516;;4,3950000000000005
4396;1,2158605953892156;;4,396
4397;1,2058590833780494;;4,397
4398;1,1958099661150439;;4,398
4399;1,1857136403221196;;4,399
4400;1,1755705045849423;;4,4
4401;1,1653809593371545;;4,401
4402;1,1551454068445381;;4,402
4403;1,1448642511891796;;4,4030000000000005
4404;1,1345378982535173;;4,404
4405;1,1241667557042603;;4,405
4406;1,1137512329763817;;4,406
4407;1,1032917412568608;;4,407
4408;1,0927886934685334;;4,408
4409;1,0822425042537533;;4,409
4410;1,0716535899579958;;4,41
4411;1,0610223686134652;;4,4110000000000005
4412;1,0503492599225952;;4,412
4413;1,0396346852414173;;4,413
4414;1,028879067563018;;4,414
4415;1,0180828315007424;;4,415
4416;1,007246403271522;;4,416
4417;0,9963702106789828;;4,417
4418;0,9854546830965849;;4,418
4419;0,9745002514506609;;4,4190000000000005
4420;0,9635073482034336;;4,42
4421;0,9524764073358758;;4,421
4422;0,9414078643306697;;4,422
4423;0,9303021561549156;;4,423
4424;0,9191597212429754;;4,424
4425;0,9079809994791003;;4,425
4426;0,8967664321800656;;4,426
4427;0,8855164620777984;;4,4270000000000005
4428;0,8742315333018683;;4,428
4429;0,8629120913619147;;4,429
4430;0,8515585831301492;;4,43
4431;0,8401714568236172;;4,431
4432;0,8287511619865672;;4,432
4433;0,8172981494727042;;4,433
4434;0,8058128714273256;;4,434
4435;0,7942957812695557;;4,4350000000000005
4436;0,7827473336744065;;4,436
4437;0,771167984554789;;4,437
4438;0,7595581910436054;;4,438
4439;0,7479184114756048;;4,439
4440;0,736249105369354;;4,44
4441;0,7245507334090968;;4,441
4442;0,712823757426501;;4,442
4443;0,7010686403825116;;4,4430000000000005
4444;0,6892858463490351;;4,444
4445;0,6774758404905845;;4,445
4446;0,6656390890459758;;4,446
4447;0,6537760593098881;;4,447
4448;0,6418872196144162;;4,448
4449;0,6299730393106143;;4,449
4450;0,6180339887498936;;4,45
4451;0,6060705392655407;;4,4510000000000005
4452;0,5940831631540701;;4,452
4453;0,5820723336565446;;4,453
4454;0,5700385249399608;;4,454
4455;0,557982212078461;;4,455
4456;0,5459038710346468;;4,456
4457;0,5338039786407551;;4,457
4458;0,5216830125797918;;4,458
4459;0,509541451366763;;4,4590000000000005
4460;0,4973797743297089;;4,46
4461;0,485198461590815;;4,461
4462;0,4729979940474571;;4,462
4463;0,4607788533531828;;4,463
4464;0,44854152189875784;;4,464
4465;0,4362864827930883;;4,465
4466;0,42401421984410625;;4,466
4467;0,41172521753976044;;4,4670000000000005
4468;0,39941996102881955;;4,468
4469;0,3870989361017198;;4,469
4470;0,3747626291714563;;4,47
4471;0,36241152725427556;;4,471
4472;0,3500461179505467;;4,472
4473;0,33766688942547013;;4,473
4474;0,3252743303897703;;4,474
4475;0,31286893008045863;;4,4750000000000005
4476;0,3004511782415188;;4,476
4477;0,2880215651045028;;4,477
4478;0,2755805813692824;;4,478
4479;0,263128718184565;;4,479
4480;0,2506664671286022;;4,48
4481;0,23819432018974102;;4,481
4482;0,2257127697469657;;4,482
4483;0,21322230855052293;;4,483
4484;0,20072342970243365;;4,484
4485;0,18821662663702624;;4,485
4486;0,1757023931014918;;4,486
4487;0,16318122313631425;;4,487
4488;0,15065361105586536;;4,488
4489;0,1381200514288123;;4,489
4490;0,12558103905862825;;4,49
4491;0,11303706896405841;;4,491
4492;0,10048863635954217;;4,492
4493;0,08793623663572654;;4,493
4494;0,07538036533987369;;4,494
4495;0,06282151815625488;;4,495
4496;0,050260190886674036;;4,496
4497;0,03769687943082332;;4,497
4498;0,025132079766705857;;4,498
4499;0,01256628793112643;;4,499
4500;2,204364238465236e-15;;4,5
4501;-0,012566287931122022;;4,501
4502;-0,025132079766701447;;4,502
4503;-0,037696879430818904;;4,503
4504;-0,05026019088667673;;4,5040000000000004
4505;-0,06282151815625048;;4,505
4506;-0,07538036533986929;;4,506
4507;-0,08793623663572214;;4,507
4508;-0,10048863635953777;;4,508
4509;-0,11303706896405401;;4,509
4510;-0,12558103905862383;;4,51
4511;-0,1381200514288079;;4,511
4512;-0,15065361105586805;;4,5120000000000005
4513;-0,16318122313630987;;4,513
4514;-0,17570239310148741;;4,514
4515;-0,18821662663702185;;4,515
4516;-0,20072342970242926;;4,516
4517;-0,21322230855051855;;4,517
4518;-0,2257127697469613;;4,518
4519;-0,23819432018973663;;4,519
4520;-0,25066646712861196;;4,5200000000000005
4521;-0,26312871818456063;;4,521
4522;-0,275580581369278;;4,522
4523;-0,2880215651044984;;4,523
4524;-0,30045117824151446;;4,524
4525;-0,3128689300804613;;4,525
4526;-0,325274330389766;;4,526
4527;-0,33766688942546574;;4,527
4528;-0,35004611795055635;;4,5280000000000005
4529;-0,3624115272542712;;4,529
4530;-0,374762629171452;;4,53
4531;-0,3870989361017155;;4,531
4532;-0,3994199610288152;;4,532
4533;-0,41172521753976304;;4,533
4534;-0,424014219844102;;4,534
4535;-0,43628648279308396;;4,535
4536;-0,4485415218987674;;4,5360000000000005
4537;-0,46077885335317853;;4,537
4538;-0,47299799404745285;;4,538
4539;-0,4851984615908107;;4,539
4540;-0,49737977432970465;;4,54
4541;-0,5095414513667655;;4,541
4542;-0,5216830125797874;;4,542
4543;-0,5338039786407508;;4,543
4544;-0,5459038710346562;;4,5440000000000005
4545;-0,5579822120784567;;4,545
4546;-0,5700385249399565;;4,546
4547;-0,5820723336565404;;4,547
4548;-0,5940831631540658;;4,548
4549;-0,60607053926555;;4,549
4550;-0,6180339887498894;;4,55
4551;-0,6299730393106101;;4,551
4552;-0,6418872196144255;;4,5520000000000005
4553;-0,653776059309884;;4,553
4554;-0,6656390890459716;;4,554
4555;-0,6774758404905803;;4,555
4556;-0,689285846349031;;4,556
4557;-0,7010686403825208;;4,557
4558;-0,7128237574264968;;4,558
4559;-0,7245507334090927;;4,559
4560;-0,7362491053693565;;4,5600000000000005
4561;-0,7479184114756007;;4,561
4562;-0,7595581910436013;;4,562
4563;-0,771167984554785;;4,563
4564;-0,7827473336744025;;4,564
4565;-0,7942957812695647;;4,565
4566;-0,8058128714273216;;4,566
4567;-0,8172981494727002;;4,567
4568;-0,8287511619865696;;4,5680000000000005
4569;-0,8401714568236132;;4,569
4570;-0,8515585831301452;;4,57
4571;-0,8629120913619107;;4,571
4572;-0,8742315333018643;;4,572
4573;-0,8855164620778072;;4,573
4574;-0,8967664321800616;;4,574
4575;-0,9079809994790964;;4,575
4576;-0,9191597212429777;;4,5760000000000005
4577;-0,9303021561549117;;4,577
4578;-0,9414078643306658;;4,578
4579;-0,9524764073358719;;4,579
4580;-0,9635073482034299;;4,58
4581;-0,9745002514506694;;4,581
4582;-0,985454683096581;;4,582
4583;-0,9963702106789789;;4,583
4584;-1,0072464032715245;;4,5840000000000005
4585;-1,0180828315007384;;4,585
4586;-1,0288790675630142;;4,586
4587;-1,0396346852414136;;4,587
4588;-1,0503492599225914;;4,588
4589;-1,0610223686134734;;4,589
4590;-1,071653589957992;;4,59
4591;-1,0822425042537498;;4,591
4592;-1,0927886934685416;;4,5920000000000005
4593;-1,1032917412568573;;4,593
4594;-1,1137512329763781;;4,594
4595;-1,1241667557042567;;4,595
4596;-1,1345378982535137;;4,596
4597;-1,1448642511891818;;4,597
4598;-1,1551454068445346;;4,598
4599;-1,165380959337151;;4,599
4600;-1,1755705045849503;;4,6000000000000005
4601;-1,185713640322116;;4,601
4602;-1,1958099661150403;;4,602
4603;-1,2058590833780458;;4,603
4604;-1,215860595389212;;4,604
4605;-1,2258141073059536;;4,605
4606;-1,2357192261806633;;4,606
4607;-1,2455755609762245;;4,607
4608;-1,2553827225814054;;4,6080000000000005
4609;-1,2651403238262473;;4,609
4610;-1,2748479794973826;;4,61
4611;-1,284505306353166;;4,611
4612;-1,2941119231388851;;4,612
4613;-1,303667450601759;;4,613
4614;-1,3131715115059084;;4,614
4615;-1,3226237306473039;;4,615
4616;-1,3320237348684976;;4,616
4617;-1,3413711530734391;;4,617
4618;-1,3506656162420525;;4,618
4619;-1,3599067574448362;;4,619
4620;-1,3690942118573746;;4,62
4621;-1,378227616774699;;4,621
4622;-1,387306611625606;;4,622
4623;-1,3963308379869461;;4,623
4624;-1,4052999395976935;;4,624
4625;-1,4142135623730947;;4,625
4626;-1,4230713544185698;;4,626
4627;-1,4318729660436609;;4,627
4628;-1,4406180497758119;;4,628
4629;-1,4493062603740956;;4,6290000000000004
4630;-1,45793725484282;;4,63
4631;-1,4665106924451214;;4,631
4632;-1,4750262347163439;;4,632
4633;-1,4834835454774786;;4,633
4634;-1,491882290848364;;4,634
4635;-1,5002221392609136;;4,635
4636;-1,5085027614722064;;4,636
4637;-1,5167238305774464;;4,6370000000000005
4638;-1,5248850220228933;;4,638
4639;-1,5329860136187015;;4,639
4640;-1,5410264855515752;;4,64
4641;-1,5490061203974683;;4,641
4642;-1,5569246031340471;;4,642
4643;-1,5647816211531715;;4,643
4644;-1,5725768642732372;;4,644
4645;-1,580310024751384;;4,6450000000000005
4646;-1,587980797295669;;4,646
4647;-1,5955888790771442;;4,647
4648;-1,6031339697417506;;4,648
4649;-1,6106157714222409;;4,649
4650;-1,6180339887498956;;4,65
4651;-1,6253883288661841;;4,651
4652;-1,6326785014343677;;4,652
4653;-1,639904218650908;;4,6530000000000005
4654;-1,6470651952568538;;4,654
4655;-1,654161148549122;;4,655
4656;-1,6611917983916233;;4,656
4657;-1,66815686722634;;4,657
4658;-1,6750560800842846;;4,658
4659;-1,681889164596335;;4,659
4660;-1,6886558510040304;;4,66
4661;-1,69535587217017;;4,6610000000000005
4662;-1,7019889635893832;;4,662
4663;-1,7085548633985894;;4,663
4664;-1,7150533123873033;;4,664
4665;-1,7214840540078855;;4,665
4666;-1,727846834385672;;4,666
4667;-1,7341414023289776;;4,667
4668;-1,740367509339052;;4,668
4669;-1,7465249096198405;;4,6690000000000005
4670;-1,7526133600877272;;4,67
4671;-1,758632620381112;;4,671
4672;-1,7645824528699023;;4,672
4673;-1,7704626226649092;;4,673
4674;-1,7762728976270907;;4,674
4675;-1,7820130483767338;;4,675
4676;-1,7876828483025287;;4,676
4677;-1,7932820735704724;;4,6770000000000005
4678;-1,7988105031327393;;4,678
4679;-1,8042679187364057;;4,679
4680;-1,8096541049320356;;4,68
4681;-1,814968849082233;;4,681
4682;-1,8202119413699933;;4,682
4683;-1,8253831748070044;;4,683
4684;-1,8304823452418364;;4,684
4685;-1,8355092513679632;;4,6850000000000005
4686;-1,8404636947317385;;4,686
4687;-1,84534547974023;;4,687
4688;-1,8501544136689134;;4,688
4689;-1,8548903066693223;;4,689
4690;-1,859552971776505;;4,69
4691;-1,864142224916421;;4,691
4692;-1,868657884913223;;4,692
4693;-1,873099773496386;;4,6930000000000005
4694;-1,8774677153077466;;4,694
4695;-1,8817615379084516;;4,695
4696;-1,8859810717857268;;4,696
4697;-1,8901261503596096;;4,697
4698;-1,8941966099894882;;4,698
4699;-1,8981922899805888;;4,699
4700;-1,9021130325903064;;4,7
4701;-1,9059586830344388;;4,7010000000000005
4702;-1,9097290894932848;;4,702
4703;-1,9134241031176618;;4,703
4704;-1,9170435780347501;;4,704
4705;-1,9205873713538864;;4,705
4706;-1,9240553431721719;;4,706
4707;-1,9274473565800192;;4,707
4708;-1,9307632776665473;;4,708
4709;-1,9340029755248713;;4,7090000000000005
4710;-1,9371663222572615;;4,71
4711;-1,9402531929802125;;4,711
4712;-1,9432634658293468;;4,712
4713;-1,9461970219642535;;4,713
4714;-1,9490537455731545;;4,714
4715;-1,9518335238774933;;4,715
4716;-1,9545362471363867;;4,716
4717;-1,9571618086509455;;4,7170000000000005
4718;-1,9597101047684933;;4,718
4719;-1,962181034886669;;4,719
4720;-1,9645745014573766;;4,72
4721;-1,9668904099906586;;4,721
4722;-1,969128669058411;;4,722
4723;-1,971289190297995;;4,723
4724;-1,973371888415736;;4,724
4725;-1,9753766811902764;;4,7250000000000005
4726;-1,977303489475828;;4,726
4727;-1,9791522372053028;;4,727
4728;-1,980922851393302;;4,728
4729;-1,9826152621390127;;4,729
4730;-1,984229402628956;;4,73
4731;-1,9857652091396267;;4,731
4732;-1,987222621040017;;4,732
4733;-1,9886015807939985;;4,7330000000000005
4734;-1,9899020339626003;;4,734
4735;-1,99112392920616;;4,735
4736;-1,9922672182863448;;4,736
4737;-1,9933318560680595;;4,737
4738;-1,994317800521228;;4,738
4739;-1,99522501272245;;4,739
4740;-1,9960534568565433;;4,74
4741;-1,9968031002179498;;4,741
4742;-1,997473913212035;;4,742
4743;-1,9980658693562494;;4,743
4744;-1,9985789452811782;;4,744
4745;-1,999013120731463;;4,745
4746;-1,9993683785666;;4,746
4747;-1,999644704761618;;4,747
4748;-1,9998420884076322;;4,748
4749;-1,9999605217122742;;4,749
4750;-2,0;;4,75
4751;-1,9999605217122742;;4,751
4752;-1,9998420884076322;;4,752
4753;-1,999644704761618;;4,753
4754;-1,9993683785665999;;4,7540000000000004
4755;-1,9990131207314632;;4,755
4756;-1,9985789452811784;;4,756
4757;-1,9980658693562496;;4,757
4758;-1,9974739132120352;;4,758
4759;-1,99680310021795;;4,759
4760;-1,9960534568565436;;4,76
4761;-1,9952250127224505;;4,761
4762;-1,9943178005212274;;4,7620000000000005
4763;-1,99333185606806;;4,763
4764;-1,9922672182863452;;4,764
4765;-1,9911239292061604;;4,765
4766;-1,9899020339626008;;4,766
4767;-1,9886015807939976;;4,767
4768;-1,9872226210400175;;4,768
4769;-1,9857652091396272;;4,769
4770;-1,9842294026289549;;4,7700000000000005
4771;-1,9826152621390132;;4,771
4772;-1,9809228513933026;;4,772
4773;-1,9791522372053034;;4,773
4774;-1,9773034894758286;;4,774
4775;-1,9753766811902749;;4,775
4776;-1,973371888415737;;4,776
4777;-1,9712891902979959;;4,777
4778;-1,9691286690584107;;4,7780000000000005
4779;-1,9668904099906594;;4,779
4780;-1,9645745014573774;;4,78
4781;-1,96218103488667;;4,781
4782;-1,9597101047684942;;4,782
4783;-1,9571618086509435;;4,783
4784;-1,9545362471363878;;4,784
4785;-1,9518335238774942;;4,785
4786;-1,949053745573154;;4,7860000000000005
4787;-1,9461970219642546;;4,787
4788;-1,943263465829348;;4,788
4789;-1,9402531929802136;;4,789
4790;-1,9371663222572626;;4,79
4791;-1,9340029755248689;;4,791
4792;-1,9307632776665486;;4,792
4793;-1,9274473565800205;;4,793
4794;-1,9240553431721712;;4,7940000000000005
4795;-1,9205873713538877;;4,795
4796;-1,9170435780347514;;4,796
4797;-1,913424103117663;;4,797
4798;-1,9097290894932861;;4,798
4799;-1,905958683034436;;4,799
4800;-1,902113032590308;;4,8
4801;-1,89819228998059;;4,801
4802;-1,8941966099894876;;4,8020000000000005
4803;-1,8901261503596112;;4,803
4804;-1,8859810717857284;;4,804
4805;-1,8817615379084531;;4,805
4806;-1,8774677153077481;;4,806
4807;-1,873099773496385;;4,807
4808;-1,8686578849132247;;4,808
4809;-1,8641422249164228;;4,809
4810;-1,8595529717765014;;4,8100000000000005
4811;-1,854890306669324;;4,811
4812;-1,8501544136689152;;4,812
4813;-1,8453454797402318;;4,813
4814;-1,8404636947317403;;4,814
4815;-1,8355092513679623;;4,815
4816;-1,8304823452418382;;4,816
4817;-1,8253831748070062;;4,817
4818;-1,8202119413699893;;4,8180000000000005
4819;-1,814968849082235;;4,819
4820;-1,8096541049320376;;4,82
4821;-1,8042679187364077;;4,821
4822;-1,7988105031327413;;4,822
4823;-1,7932820735704713;;4,823
4824;-1,7876828483025307;;4,824
4825;-1,782013048376736;;4,825
4826;-1,7762728976270865;;4,8260000000000005
4827;-1,7704626226649114;;4,827
4828;-1,7645824528699046;;4,828
4829;-1,7586326203811142;;4,829
4830;-1,7526133600877294;;4,83
4831;-1,7465249096198394;;4,831
4832;-1,7403675093390543;;4,832
4833;-1,73414140232898;;4,833
4834;-1,7278468343856672;;4,8340000000000005
4835;-1,721484054007888;;4,835
4836;-1,7150533123873055;;4,836
4837;-1,7085548633985919;;4,837
4838;-1,7019889635893857;;4,838
4839;-1,6953558721701651;;4,839
4840;-1,688655851004033;;4,84
4841;-1,6818891645963376;;4,841
4842;-1,6750560800842793;;4,8420000000000005
4843;-1,6681568672263427;;4,843
4844;-1,661191798391626;;4,844
4845;-1,6541611485491248;;4,845
4846;-1,6470651952568565;;4,846
4847;-1,6399042186509027;;4,847
4848;-1,6326785014343703;;4,848
4849;-1,6253883288661868;;4,849
4850;-1,6180339887498942;;4,8500000000000005
4851;-1,6106157714222438;;4,851
4852;-1,6031339697417533;;4,852
4853;-1,595588879077147;;4,853
4854;-1,5879807972956719;;4,854
4855;-1,5803100247513782;;4,855
4856;-1,57257686427324;;4,856
4857;-1,5647816211531744;;4,857
4858;-1,5569246031340456;;4,8580000000000005
4859;-1,5490061203974714;;4,859
4860;-1,541026485551578;;4,86
4861;-1,5329860136187043;;4,861
4862;-1,5248850220228964;;4,862
4863;-1,5167238305774402;;4,863
4864;-1,5085027614722093;;4,864
4865;-1,5002221392609167;;4,865
4866;-1,491882290848367;;4,866
4867;-1,4834835454774817;;4,867
4868;-1,475026234716347;;4,868
4869;-1,4665106924451246;;4,869
4870;-1,4579372548428233;;4,87
4871;-1,4493062603740892;;4,871
4872;-1,440618049775815;;4,872
4873;-1,4318729660436642;;4,873
4874;-1,4230713544185731;;4,874
4875;-1,414213562373098;;4,875
4876;-1,4052999395976968;;4,876
4877;-1,3963308379869495;;4,877
4878;-1,3873066116256094;;4,878
4879;-1,3782276167746972;;4,8790000000000004
4880;-1,3690942118573781;;4,88
4881;-1,3599067574448398;;4,881
4882;-1,350665616242056;;4,882
4883;-1,3413711530734425;;4,883
4884;-1,332023734868501;;4,884
4885;-1,3226237306473074;;4,885
4886;-1,3131715115059117;;4,886
4887;-1,303667450601757;;4,8870000000000005
4888;-1,2941119231388887;;4,888
4889;-1,2845053063531695;;4,889
4890;-1,2748479794973862;;4,89
4891;-1,2651403238262509;;4,891
4892;-1,255382722581398;;4,892
4893;-1,2455755609762282;;4,893
4894;-1,2357192261806669;;4,894
4895;-1,2258141073059519;;4,8950000000000005
4896;-1,2158605953892159;;4,896
4897;-1,2058590833780494;;4,897
4898;-1,195809966115044;;4,898
4899;-1,1857136403221198;;4,899
4900;-1,1755705045849425;;4,9
4901;-1,1653809593371547;;4,901
4902;-1,1551454068445384;;4,902
4903;-1,1448642511891798;;4,9030000000000005
4904;-1,1345378982535175;;4,904
4905;-1,1241667557042605;;4,905
4906;-1,113751232976382;;4,906
4907;-1,103291741256861;;4,907
4908;-1,0927886934685336;;4,908
4909;-1,0822425042537536;;4,909
4910;-1,071653589957996;;4,91
4911;-1,0610223686134654;;4,9110000000000005
4912;-1,0503492599225954;;4,912
4913;-1,0396346852414176;;4,913
4914;-1,0288790675630182;;4,914
4915;-1,0180828315007426;;4,915
4916;-1,0072464032715223;;4,916
4917;-0,996370210678983;;4,917
4918;-0,9854546830965851;;4,918
4919;-0,9745002514506611;;4,9190000000000005
4920;-0,9635073482034339;;4,92
4921;-0,952476407335876;;4,921
4922;-0,9414078643306699;;4,922
4923;-0,9303021561549158;;4,923
4924;-0,9191597212429756;;4,924
4925;-0,9079809994791005;;4,925
4926;-0,8967664321800658;;4,926
4927;-0,8855164620777987;;4,9270000000000005
4928;-0,8742315333018685;;4,928
4929;-0,8629120913619149;;4,929
4930;-0,8515585831301494;;4,93
4931;-0,8401714568236174;;4,931
4932;-0,8287511619865674;;4,932
4933;-0,8172981494727044;;4,933
4934;-0,8058128714273258;;4,934
4935;-0,7942957812695559;;4,9350000000000005
4936;-0,7827473336744069;;4,936
4937;-0,7711679845547892;;4,937
4938;-0,7595581910436057;;4,938
4939;-0,747918411475605;;4,939
4940;-0,7362491053693542;;4,94
4941;-0,724550733409097;;4,941
4942;-0,7128237574265012;;4,942
4943;-0,7010686403825118;;4,9430000000000005
4944;-0,6892858463490353;;4,944
4945;-0,6774758404905847;;4,945
4946;-0,665639089045976;;4,946
4947;-0,6537760593098884;;4,947
4948;-0,6418872196144164;;4,948
4949;-0,6299730393106145;;4,949
4950;-0,6180339887498938;;4,95
4951;-0,6060705392655409;;4,9510000000000005
4952;-0,5940831631540703;;4,952
4953;-0,5820723336565449;;4,953
4954;-0,570038524939961;;4,954
4955;-0,5579822120784612;;4,955
4956;-0,5459038710346471;;4,956
4957;-0,5338039786407553;;4,957
4958;-0,521683012579792;;4,958
4959;-0,5095414513667632;;4,9590000000000005
4960;-0,4973797743297092;;4,96
4961;-0,4851984615908152;;4,961
4962;-0,4729979940474574;;4,962
4963;-0,4607788533531831;;4,963
4964;-0,44854152189875807;;4,964
4965;-0,4362864827930885;;4,965
4966;-0,42401421984410653;;4,966
4967;-0,41172521753976066;;4,9670000000000005
4968;-0,39941996102881977;;4,968
4969;-0,3870989361017201;;4,969
4970;-0,37476262917145653;;4,97
4971;-0,3624115272542758;;4,971
4972;-0,35004611795054696;;4,972
4973;-0,33766688942547035;;4,973
4974;-0,3252743303897706;;4,974
4975;-0,3128689300804589;;4,9750000000000005
4976;-0,30045117824151907;;4,976
4977;-0,288021565104503;;4,977
4978;-0,27558058136928265;;4,978
4979;-0,26312871818456524;;4,979
4980;-0,25066646712860247;;4,98
4981;-0,23819432018974127;;4,981
4982;-0,22571276974696594;;4,982
4983;-0,2132223085505161;;4,9830000000000005
4984;-0,2007234297024339;;4,984
4985;-0,18821662663702646;;4,985
4986;-0,17570239310149205;;4,986
4987;-0,1631812231363145;;4,987
4988;-0,1506536110558656;;4,988
4989;-0,13812005142881253;;4,989
4990;-0,1255810390586285;;4,99
4991;-0,11303706896404447;;4,9910000000000005
4992;-0,1004886363595424;;4,992
4993;-0,08793623663572679;;4,993
4994;-0,07538036533987394;;4,994
4995;-0,06282151815625513;;4,995
4996;-0,05026019088667428;;4,996
4997;-0,03769687943082356;;4,997
4998;-0,0251320797667061;;4,998
4999;-0,012566287931126675;;4,999
5000;-2,4492935982947065e-15V;1,0cm;5,0ms
5001;0,012566287931121776V;1,0cm;5,001ms
5002;0,025132079766701204V;1,0cm;5,002ms
5003;0,03769687943081866V;1,0cm;5,003ms
5004;0,050260190886676485V;1,0cm;5,0040000000000004ms
5005;0,06282151815625023V;1,0cm;5,005ms
5006;0,07538036533986904V;1,0cm;5,006ms
5007;0,08793623663572189V;1,0cm;5,007ms
5008;0,10048863635953752V;1,0cm;5,008ms
5009;0,11303706896405377V;1,0cm;5,009ms
5010;0,12558103905862358V;1,0cm;5,01ms
5011;0,13812005142880765V;1,0cm;5,011ms
5012;0,1506536110558678V;1,0cm;5,0120000000000005ms
5013;0,16318122313630962V;1,0cm;5,013ms
5014;0,17570239310148716V;1,0cm;5,014ms
5015;0,1882166266370216V;1,0cm;5,015ms
5016;0,20072342970242904V;1,0cm;5,016ms
5017;0,2132223085505183V;1,0cm;5,017ms
5018;0,22571276974696108V;1,0cm;5,018ms
5019;0,2381943201897364V;1,0cm;5,019ms
5020;0,2506664671286117V;1,0cm;5,0200000000000005ms
5021;0,2631287181845604V;1,0cm;5,021ms
5022;0,27558058136927777V;1,0cm;5,022ms
5023;0,28802156510449817V;1,0cm;5,023ms
5024;0,3004511782415142V;1,0cm;5,024ms
5025;0,31286893008046107V;1,0cm;5,025ms
5026;0,3252743303897658V;1,0cm;5,026ms
5027;0,3376668894254655V;1,0cm;5,027ms
5028;0,3500461179505561V;1,0cm;5,0280000000000005ms
5029;0,36241152725427095V;1,0cm;5,029ms
5030;0,3747626291714517V;1,0cm;5,03ms
5031;0,38709893610171525V;1,0cm;5,031ms
5032;0,39941996102881494V;1,0cm;5,032ms
5033;0,4117252175397628V;1,0cm;5,033ms
5034;0,42401421984410176V;1,0cm;5,034ms
5035;0,43628648279308374V;1,0cm;5,035ms
5036;0,44854152189876717V;1,0cm;5,0360000000000005ms
5037;0,4607788533531783V;1,0cm;5,037ms
5038;0,47299799404745263V;1,0cm;5,038ms
5039;0,4851984615908105V;1,0cm;5,039ms
5040;0,4973797743297044V;1,0cm;5,04ms
5041;0,5095414513667653V;1,0cm;5,041ms
5042;0,5216830125797872V;1,0cm;5,042ms
5043;0,5338039786407506V;1,0cm;5,043ms
5044;0,545903871034656V;1,0cm;5,0440000000000005ms
5045;0,5579822120784564V;1,0cm;5,045ms
5046;0,5700385249399563V;1,0cm;5,046ms
5047;0,5820723336565402V;1,0cm;5,047ms
5048;0,5940831631540655V;1,0cm;5,048ms
5049;0,6060705392655498V;1,0cm;5,049ms
5050;0,6180339887498891V;1,0cm;5,05ms
5051;0,6299730393106099V;1,0cm;5,051ms
5052;0,6418872196144253V;1,0cm;5,0520000000000005ms
5053;0,6537760593098838V;1,0cm;5,053ms
5054;0,6656390890459714V;1,0cm;5,054ms
5055;0,6774758404905801V;1,0cm;5,055ms
5056;0,6892858463490307V;1,0cm;5,056ms
5057;0,7010686403825206V;1,0cm;5,057ms
5058;0,7128237574264966V;1,0cm;5,058ms
5059;0,7245507334090925V;1,0cm;5,059ms
5060;0,7362491053693563V;1,0cm;5,0600000000000005ms
5061;0,7479184114756005V;1,0cm;5,061ms
5062;0,7595581910436011V;1,0cm;5,062ms
5063;0,7711679845547847V;1,0cm;5,063ms
5064;0,7827473336744023V;1,0cm;5,064ms
5065;0,7942957812695645V;1,0cm;5,065ms
5066;0,8058128714273214V;1,0cm;5,066ms
5067;0,8172981494727V;1,0cm;5,067ms
5068;0,8287511619865694V;1,0cm;5,0680000000000005ms
5069;0,8401714568236129V;1,0cm;5,069ms
